quality_score,dataset_title,resource_name,resource_format,row_count,columns,components,question
6.5,Radlstadtplan (Verkehrsberuhigter Bereich / Tempo-30-Zone),WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_rsp_tempo30zone_poly.status in Radlstadtplan (Verkehrsberuhigter Bereich / Tempo-30-Zone).
6.5,Stationsbasierte Carsharing-Parkplätze,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of ruhver_carsharing_station.objectid in Stationsbasierte Carsharing-Parkplätze.
6.5,Allgemeine Carsharing-Parkplätze,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of ruhver_carsharing.objectid in Allgemeine Carsharing-Parkplätze.
6.5,Daten der Raddauerzählstellen München - Jahreszahlen,15 Minuten Werte 2021,csv,210240,8,"InsightCard,DataTable",Create a compact OpenUI summary for 15 Minuten Werte 2021 from Daten der Raddauerzählstellen München - Jahreszahlen.
6.25,Vollstationäre Pflegeeinrichtungen,WFS (CSV),csv,54,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Vollstationäre Pflegeeinrichtungen and compare objectid by za4.
6.25,Paketboxen,WFS (CSV),csv,15,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Paketboxen and compare objectid by betreiber.
6.25,Märkte der Landeshauptstadt München,WFS (CSV),csv,54,11,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Märkte der Landeshauptstadt München and compare ebene by name.
6.25,Alten- und Servicezentrum,WFS (CSV),csv,34,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Alten- und Servicezentrum and compare za3 by za4.
6.25,Barrierefreie Container für Altglas,WFS (CSV),csv,4,7,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Barrierefreie Container für Altglas and compare glas_braun by adresse.
6.25,Nachbarschaftstreffs,WFS (CSV),csv,61,5,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Nachbarschaftstreffs and compare objectid by za4.
6.25,Blindenleitsystem Altstadt – Fußgängerzone,WFS (CSV),csv,32,6,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Blindenleitsystem Altstadt – Fußgängerzone and compare breite_cm by art.
6.25,Digitale 3L-Zonen,WFS (CSV),csv,71,5,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Digitale 3L-Zonen and compare angebot by parkregel_beschreibung.
6.25,Radschnellverbindungen,WFS (CSV),csv,12,10,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Radschnellverbindungen and compare link_folien by link_infoseite.
6.25,Grüne Welle Radverkehr,WFS (CSV),csv,5,9,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Grüne Welle Radverkehr and compare laenge_m by beginn.
6.25,Raddauerzählstellen,WFS (CSV),csv,6,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Raddauerzählstellen and compare gesamt_sum_2025 by richtung_1.
6.25,Altstadt-Radlring,WFS (CSV),csv,16,9,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Altstadt-Radlring and compare link_pdf by sachstand.
6.25,Gefahrenstellen,WFS (CSV),csv,19,6,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Gefahrenstellen and compare x_coord by betrifft.
6.25,Borkenkäfer Quarantänezonen,WFS (CSV),csv,3,10,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Borkenkäfer Quarantänezonen and compare objectid by gebiet_name.
6.25,Projekte des Münchner Beschäftigungs- und Qualifizierungsprogramms (MBQ),Liste der MBQ-Projekte,csv,77,10,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Projekte des Münchner Beschäftigungs- und Qualifizierungsprogramms (MBQ) and compare plz by foerdergruppe.
6.25,Liste städtische Friedhöfe München,Liste städtische Friedhöfe München,csv,29,11,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Liste städtische Friedhöfe München and compare plz by bestattungsbetrieb.
6.25,Parkhäuser München,Parkhäuser München CSV,csv,72,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Parkhäuser München and compare places__streetNumber by places__media__listPictureUrl.
6.25,Preise und Stipendien,Preise und Stipendien,csv,42,6,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Preise und Stipendien and compare dotierung in euro by art.
6.25,Städtische Kultureinrichtungen,Liste städtischer Kultureinrichtungen,csv,53,9,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Städtische Kultureinrichtungen and compare hausnummer by ort.
6.25,Schwimmbäder in München,Schwimmbäder in München,csv,15,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Schwimmbäder in München and compare plz by sauna_vorhanden.
6.25,Tierbestandsliste Tierpark Hellabrunn,Tierbestand Wirbellose 2024,csv,9,5,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Tierbestandsliste Tierpark Hellabrunn and compare arten by ordnung.
6.25,Tierbestandsliste Tierpark Hellabrunn,Tierbestand Wirbellose 2023,csv,11,5,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Tierbestandsliste Tierpark Hellabrunn and compare anzahl by ordnung.
6.25,Stadtgüter Stadt München,Liste Stadtgüter Stadt München,csv,10,10,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Stadtgüter Stadt München and compare betriebsflaeche_(hektar) by zertifizierungen.
6.25,B + R Anlagen,B+R Anlagen Übersicht,csv,34,8,"InsightCard,MetricGrid,BarChart,DataTable",Summarize B + R Anlagen and compare abstellplaetze by bauform.
6.25,Standortliste der Münchner Stadtbibliothek,MSB Standortliste - Version 2 vom 02.06.2025,csv,26,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Standortliste der Münchner Stadtbibliothek and compare bib_plz by bib_type.
6.25,P+R Anlagen München,Übersicht P+R Anlagen,csv,34,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize P+R Anlagen München and compare stellplaetze_gesamt by bauform.
6.0,Märkte der Landeshauptstadt München,WFS (GML),xml,218,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Märkte der Landeshauptstadt München and compare maerkte.ebene by maerkte.name.
6.0,Lichtsignalanlagen,WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Lichtsignalanlagen and compare featureMember.lsa_opendata.abbau by lsa_opendata.zeb.
6.0,Nachbarschaftstreffs,WFS (GML),xml,185,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Nachbarschaftstreffs and compare objectid by za4.
6.0,Straßennetzgraf Baureferat Tiefbau,WFS (CSV),csv,,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of nr in Straßennetzgraf Baureferat Tiefbau.
6.0,Parkseiten,WFS (CSV),csv,,8,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of angebot in Parkseiten.
6.0,"Laden, Liefern, Leisten",WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable","Summarize Laden, Liefern, Leisten and compare ruhver_laden_liefern_line.status by ruhver_laden_liefern_line.status_bedeutung."
6.0,Ladeeinrichtungen,WFS (CSV),csv,592,7,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of anzahl_lp_ac in Ladeeinrichtungen.
6.0,Umweltzone - Verkehrszeichen,WFS (GML),xml,754,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Umweltzone - Verkehrszeichen and compare drehung by srsName.
6.0,Umweltzone - Verkehrszeichen,WFS (CSV),csv,188,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of drehung in Umweltzone - Verkehrszeichen.
6.0,Standorte der Ladeinfrastruktur,WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Standorte der Ladeinfrastruktur and compare anzahl_els by kat_ladegeschwindigkeit.
6.0,Digitale 3L-Zonen,WFS (GML),xml,286,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Digitale 3L-Zonen and compare digitale_3l_zonen.angebot by digitale_3l_zonen.parkregel_beschreibung.
6.0,Fahrradparken mit Standardmaßen,WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Fahrradparken mit Standardmaßen and compare ruhver_fahrradparken_line.anzahl_stellplaetze by ruhver_fahrradparken_line.zusatzbeleuchtung.
6.0,Lastenradparken,WFS (GML),xml,844,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Lastenradparken and compare ruhver_lastenradparken_line.anzahl_stellplaetze by ruhver_lastenradparken_line.bike_and_ride.
6.0,Behindertenparkplätze,WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Behindertenparkplätze and compare behindertenparkplaetze.anzahl_stellplaetze by behindertenparkplaetze.dauerhaft_verfuegbar.
6.0,Radentscheidmaßnahmen,WFS (GML),xml,328,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Radentscheidmaßnahmen and compare MultiLineString.srsDimension by sachstand.
6.0,Fahrradstraßen,WFS (CSV),csv,104,5,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of laenge_5m in Fahrradstraßen.
6.0,Radlstadtplan (Radfahren entgegen Einbahnstraße erlaubt),WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Radlstadtplan (Radfahren entgegen Einbahnstraße erlaubt) and compare rad_rsp_rad_freig_einbahn_poly.status by Polygon.innerBoundaryIs.LinearRing.coordinates.
6.0,Radlstadtplan (Fahrradstraßen),WFS (GML),xml,554,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Radlstadtplan (Fahrradstraßen) and compare rad_rsp_fahrradstrasse_poly.status by rad_rsp_fahrradstrasse_poly.anmerkung.
6.0,Baden in der Isar,WFS (GML),xml,290,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Baden in der Isar and compare MultiSurface.srsDimension by badeverbot.
6.0,Lage der Höhenfestpunkte innerhalb der Landeshauptstadt München,WFS (CSV),csv,,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of objectid in Lage der Höhenfestpunkte innerhalb der Landeshauptstadt München.
6.0,Kehrbezirke,WFS (CSV),csv,175,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of flaeche in Kehrbezirke.
6.0,Bootfahren in der Isar,WFS (GML),xml,272,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Bootfahren in der Isar and compare MultiSurface.srsDimension by fahrverbot.
6.0,Bezirksteil,WFS (CSV),csv,110,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bt_nummer in Bezirksteil.
6.0,"Flächen von Bebauungsplänen, Bebauungsplänen in Aufstellung, Außenbereichssatzungen und Umlegungsgebieten",WFS (GML),xml,,12,"InsightCard,MetricGrid,BarChart,DataTable","Summarize Flächen von Bebauungsplänen, Bebauungsplänen in Aufstellung, Außenbereichssatzungen und Umlegungsgebieten and compare vagrund_baug_umgriff_opendata.objectid by Polygon.innerBoundaryIs.LinearRing.coordinates."
6.0,"Flächen von Bebauungsplänen, Bebauungsplänen in Aufstellung, Außenbereichssatzungen und Umlegungsgebieten",WFS (CSV),csv,,4,"InsightCard,MetricGrid,Histogram,DataTable","Show the distribution of objectid in Flächen von Bebauungsplänen, Bebauungsplänen in Aufstellung, Außenbereichssatzungen und Umlegungsgebieten."
6.0,Stadtviertel München,WFS (CSV),csv,477,6,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of objectid in Stadtviertel München.
6.0,Datensätze des Open Data Portals München (DCATAP.de),CKAN_LHM.xml - Version 44 - 09.06.2026,xml,,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Datensätze des Open Data Portals München (DCATAP.de) and compare Distribution.byteSize by publisher.Organization.{http://www.w3.org/1999/02/22-rdf-syntax-ns#}about.
6.0,Linienliste MVV,"MVV Linienliste (CSV, 07.01.2026)",csv,958,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of BRANCH_NR in Linienliste MVV.
6.0,Fernzugriffsberechtigungen,Fernzugriffe,csv,1054,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of fernzugriffe in Fernzugriffsberechtigungen.
6.0,Bibliothekskennzahlen der Münchner Stadtbibliothek - Besucherzahlen,Bibliothekskennzahlen der Münchner Stadtbibliothek - Besucherzahlen,csv,522,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bibliothekssigel in Bibliothekskennzahlen der Münchner Stadtbibliothek - Besucherzahlen.
6.0,Bundestagswahlen 2013 - Ergebnisse München,Bundestagswahl 2013 Erststimmen nach Wahlbezirken (STAT. Amt),csv,941,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of gebietsnummer in Bundestagswahlen 2013 - Ergebnisse München.
6.0,Bundestagswahlen 2013 - Ergebnisse München,Bundestagswahl 2013 Zweitstimmen nach Wahlbezirken,csv,941,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of gebietsnummer in Bundestagswahlen 2013 - Ergebnisse München.
6.0,Tierbestandsliste Tierpark Hellabrunn,Veränderungen im Tierbestand 2024,csv,201,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bestand2023_m in Tierbestandsliste Tierpark Hellabrunn.
6.0,Tierbestandsliste Tierpark Hellabrunn,Veränderungen im Tierbestand 2023,csv,190,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bestand2022_m in Tierbestandsliste Tierpark Hellabrunn.
6.0,Bevölkerung Stadtbezirksteile München,Hauptwohnsitzbevölkerung Stadtbezirksteile,csv,108,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Bezirksteilnummer in Bevölkerung Stadtbezirksteile München.
6.0,Radverkehrsanlagen im Straßenunterhalt der Landeshauptstadt München,Radwege CSV-Datei,csv,21172,7,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of START_X in Radverkehrsanlagen im Straßenunterhalt der Landeshauptstadt München.
6.0,Bibliothekskennzahlen der Münchner Stadtbibliothek - Bestand,Bibliothekskennzahlen der Münchner Stadtbibliothek - Bestand,csv,540,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bibliothekssigel in Bibliothekskennzahlen der Münchner Stadtbibliothek - Bestand.
6.0,Bundestagswahlen 2017 - Ergebnisse München,Bundestagswahl 2017 Zweitstimmen nach Wahlbezirken,csv,944,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Gebietsnummer in Bundestagswahlen 2017 - Ergebnisse München.
6.0,Bibliothekskennzahlen der Münchner Stadtbibliothek - Entleihungen,Bibliothekskennzahlen der Münchner Stadtbibliothek - Entleihungen,csv,540,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bibliothekssigel in Bibliothekskennzahlen der Münchner Stadtbibliothek - Entleihungen.
5.75,Schuldenstand Hoheitshaushalt LHM,Schuldenstand Hoheitshaushalt LHM,csv,51,2,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of ist_in_mio_euro in Schuldenstand Hoheitshaushalt LHM.
5.75,"Pro-Kopf-Verschuldung LHM, Hoheitshaushalt",Pro Kopf Verschuldung,csv,51,2,"InsightCard,MetricGrid,Histogram,DataTable","Show the distribution of schulden_in_euro_je_einwohner-in in Pro-Kopf-Verschuldung LHM, Hoheitshaushalt."
5.75,Kleiner Waffenschein,Anzahl Kleiner Waffenschein,csv,12,2,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of anzahl in Kleiner Waffenschein.
5.75,Bürgerversammlungen - Termine,Liste Bürgerversammlungen 2026,csv,29,10,"InsightCard,DataTable",Create a compact OpenUI summary for Liste Bürgerversammlungen 2026 from Bürgerversammlungen - Termine.
5.75,Oktoberfest,Oktoberfest Bierpreise 1985 - 2024,csv,38,2,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of bier_preis in Oktoberfest.
5.5,Informationen zu Straßennamen,WFS (GML),xml,,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Informationen zu Straßennamen.
5.25,"Anlagen zur Lagerung und Behandlung von Autowracks, Schrotten und Metallen (Opendata)",WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable","Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Autowracks, Schrotten und Metallen (Opendata)."
5.25,Sonstige Abfallentsorgungsanlagen (Opendata),WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Sonstige Abfallentsorgungsanlagen (Opendata).
5.25,Abfallentsorgungsanlagen der Landeshauptstadt München,WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Abfallentsorgungsanlagen der Landeshauptstadt München.
5.25,Anlagen zur Lagerung und Behandlung von Elektronikschrott (Opendata),WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Elektronikschrott (Opendata).
5.25,"Anlagen zur Lagerung und Behandlung von Kompost, Biomüll und Erden (Opendata)",WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable","Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Kompost, Biomüll und Erden (Opendata)."
5.25,Sozialbürgerhaus,WFS (CSV),csv,12,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of objectid in Sozialbürgerhaus.
5.25,Anlagen zur Sortierung von Baustellen- und Gewerbemischabfällen (Opendata),WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Anlagen zur Sortierung von Baustellen- und Gewerbemischabfällen (Opendata).
5.25,Paketboxen,WFS (GML),xml,92,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Paketboxen and compare paketboxen.objectid by paketboxen.betreiber.
5.25,Anlagen zur Lagerung und Behandlung von Altpapier (Opendata),WFS (CSV),csv,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Altpapier (Opendata).
5.25,Raddauerzählstellen,WFS (GML),xml,26,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Raddauerzählstellen and compare raddauerzaehlstellen.gesamt_sum_2025 by raddauerzaehlstellen.richtung_1.
5.25,Gefahrenstellen,WFS (GML),xml,59,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Gefahrenstellen and compare x_coord by betrifft.
5.25,Stadtbezirke,WFS (CSV),csv,27,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of sb_nummer in Stadtbezirke.
5.25,Termine der Vollversammlung des Münchner Stadtrats,Sitzungstermine Vollversammlung - RSS-Feed,xml,8,12,"InsightCard,MetricGrid,BarChart,DataTable",Summarize Termine der Vollversammlung des Münchner Stadtrats and compare version by channel.title.
5.25,Tierbestandsliste Tierpark Hellabrunn,Tierbestand Fischarten 2024,csv,29,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of arten in Tierbestandsliste Tierpark Hellabrunn.
5.25,Tierbestandsliste Tierpark Hellabrunn,Tierbestand Fischarten 2023,csv,28,3,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of anzahl in Tierbestandsliste Tierpark Hellabrunn.
5.25,Privathaushalte in den Stadtbezirken,Privathaushalte 2024 in den Stadtbezirken,csv,25,8,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of stadtbezirksnummer in Privathaushalte in den Stadtbezirken.
5.25,Privathaushalte in den Stadtbezirken,Privathaushalte 2013 in den Stadtbezirken,csv,26,8,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of haushalte_zusammen in Privathaushalte in den Stadtbezirken.
5.25,Ratschbankerl in München,Liste der Ratschbankerl,csv,25,7,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of stadtbezirk-nr in Ratschbankerl in München.
5.25,Schulen und Schüler*innenzahlen in München,Schulen und Schüler*innenzahlen Schuljahr 2024/25,csv,15,5,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Anzahl_staedtischer_Schulen in Schulen und Schüler*innenzahlen in München.
5.25,Schulen und Schüler*innenzahlen in München,Schulen und Schüler*innenzahlen Schuljahr 2023/24,csv,15,5,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Anzahl_staedtischer_Schulen in Schulen und Schüler*innenzahlen in München.
5.25,Schulen und Schüler*innenzahlen in München,Schulen und Schüler*innenzahlen Schuljahr 2022/23,csv,15,5,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Anzahl_staedtischer_Schulen in Schulen und Schüler*innenzahlen in München.
5.25,Schulen und Schüler*innenzahlen in München,Schulen und Schüler*innenzahlen Schuljahr 2021/22,csv,15,5,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Anzahl_Staedtischer_Schulen in Schulen und Schüler*innenzahlen in München.
5.25,Schulen und Schüler*innenzahlen in München,Schulen und Schüler*innenzahlen Schuljahr 2020/21,csv,15,5,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Anzahl_staedtischer_Schulen in Schulen und Schüler*innenzahlen in München.
5.25,Bundestagswahlen 2017 - Ergebnisse München,Bundestagswahl 2017 Erststimmen nach Wahlkreisen,csv,15,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Gebietsnummer in Bundestagswahlen 2017 - Ergebnisse München.
5.25,Bundestagswahlen 2017 - Ergebnisse München, Bundestagswahl 2017 Erststimmen nach Stadtbezirken,csv,78,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Gebietsnummer in Bundestagswahlen 2017 - Ergebnisse München.
5.25,Bundestagswahlen 2017 - Ergebnisse München,Bundestagswahl 2017 Zweitstimmen nach Wahlkreisen,csv,15,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Gebietsnummer in Bundestagswahlen 2017 - Ergebnisse München.
5.25,Bundestagswahlen 2017 - Ergebnisse München,Bundestagswahl 2017 Zweitstimmen nach Stadtbezirken,csv,78,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of Gebietsnummer in Bundestagswahlen 2017 - Ergebnisse München.
5.0,"Anlagen zur Lagerung und Behandlung von Autowracks, Schrotten und Metallen (Opendata)",WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable","Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Autowracks, Schrotten und Metallen (Opendata)."
5.0,Sonstige Abfallentsorgungsanlagen (Opendata),WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Sonstige Abfallentsorgungsanlagen (Opendata).
5.0,Abfallentsorgungsanlagen der Landeshauptstadt München,WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Abfallentsorgungsanlagen der Landeshauptstadt München.
5.0,Anlagen zur Lagerung und Behandlung von Elektronikschrott (Opendata),WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Elektronikschrott (Opendata).
5.0,Wertstoffinseln in München,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of srsDimension in Wertstoffinseln in München.
5.0,Wertstoffinseln in München,Metadaten (XML),xml,221,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Wertstoffinseln in München.
5.0,"Anlagen zur Lagerung und Behandlung von Kompost, Biomüll und Erden (Opendata)",WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable","Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Kompost, Biomüll und Erden (Opendata)."
5.0,Vollstationäre Pflegeeinrichtungen,WFS (GML),xml,164,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of objectid in Vollstationäre Pflegeeinrichtungen.
5.0,Anlagen zur Sortierung von Baustellen- und Gewerbemischabfällen (Opendata),WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Anlagen zur Sortierung von Baustellen- und Gewerbemischabfällen (Opendata).
5.0,Alten- und Servicezentrum,WFS (GML),xml,104,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of za3 in Alten- und Servicezentrum.
5.0,Barrierefreie Container für Altglas,Metadaten (XML),xml,215,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Barrierefreie Container für Altglas.
5.0,Anlagen zur Lagerung und Behandlung von Altpapier (Opendata),WFS (GML),xml,116,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of strnr in Anlagen zur Lagerung und Behandlung von Altpapier (Opendata).
5.0,Stadtplan der städtischen Trinkbrunnen,WFS (CSV),csv,106,4,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (CSV) from Stadtplan der städtischen Trinkbrunnen.
5.0,Stadtplan der städtischen Trinkbrunnen,Metadaten (XML),xml,224,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Stadtplan der städtischen Trinkbrunnen.
5.0,Straßennetzgraf Baureferat Tiefbau,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of nr in Straßennetzgraf Baureferat Tiefbau.
5.0,Straßennetzgraf Baureferat Tiefbau,Metadaten (XML),xml,217,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Straßennetzgraf Baureferat Tiefbau.
5.0,WC-Standorte der Landeshauptstadt München,WFS (GML),xml,932,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of plz in WC-Standorte der Landeshauptstadt München.
5.0,Parkseiten,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of ruhver_parkseiten_line.angebot in Parkseiten.
5.0,Ladeeinrichtungen,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of anzahl_lp_ac in Ladeeinrichtungen.
5.0,Fahrverbotszonen für E-Tretroller,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Fahrverbotszonen für E-Tretroller.
5.0,Abstellflächen für E-Tretroller,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Abstellflächen für E-Tretroller.
5.0,Lastenradsharing Abstellflächen,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Lastenradsharing Abstellflächen.
5.0,Geofences für E-Tretroller,Metadaten (XML),xml,226,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Geofences für E-Tretroller.
5.0,Abstellverbotszonen für E-Tretroller,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Abstellverbotszonen für E-Tretroller.
5.0,Abstellflächen für E-Motorroller,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Abstellflächen für E-Motorroller.
5.0,Abstellverbotszonen für Bikesharing,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Abstellverbotszonen für Bikesharing.
5.0,Abstellflächen für Bikesharing,Metadaten (XML),xml,225,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Abstellflächen für Bikesharing.
5.0,Mobilitätspunkte,Metadaten (XML),xml,237,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Mobilitätspunkte.
5.0,Flexzonen für MyRadl,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of ruhver_mim_flexzone_myradl.objectid in Flexzonen für MyRadl.
5.0,Flexzonen für MyRadl,Metadaten (XML),xml,226,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Flexzonen für MyRadl.
